"Data on activities of multinational enterprises"
"U.S. Direct Investment Abroad,All Majority-owned Foreign Affiliates (data for 2009 and forward),Employment" 
"Bureau of Economic Analysis" 
"By Country and Industry (NAICS) (Thousands of Employees) <br/>"
"","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries"
"  Netherlands",212.2                   ,220.0                   ,221.9                   ,223.3                   ,228.6                   ,244.0                   ,241.9                   ,245.3                   ,272.9                   ,262.3                   ,259.4                   ,1.8                     ,1.6                     ,3.4                     ,"H","H","H",1.8                     ,4.2                     ,6.7                     ,6.8                     ,6.3                     ,94.0                    ,87.6                    ,91.8                    ,96.6                    ,103.5                   ,100.5                   ,97.0                    ,92.4                    ,100.9                   ,97.6                    ,95.0                    ,11.5                    ,10.9                    ,10.2                    ,10.7                    ,10.2                    ,10.7                    ,9.1                     ,9.5                     ,10.7                    ,11.0                    ,10.2                    ,33.2                    ,25.4                    ,28.1                    ,29.7                    ,34.5                    ,31.4                    ,28.7                    ,25.0                    ,24.4                    ,23.1                    ,22.5                    ,3.7                     ,3.7                     ,4.5                     ,3.9                     ,4.0                     ,4.3                     ,4.7                     ,4.6                     ,2.9                     ,3.5                     ,3.1                     ,9.6                     ,9.8                     ,10.0                    ,10.3                    ,10.4                    ,9.8                     ,12.6                    ,11.3                    ,11.7                    ,8.7                     ,9.4                     ,4.4                     ,4.0                     ,4.2                     ,4.4                     ,8.1                     ,10.9                    ,11.8                    ,12.4                    ,21.9                    ,21.8                    ,20.7                    ,3.2                     ,3.2                     ,2.4                     ,2.5                     ,2.5                     ,1.6                     ,2.0                     ,2.0                     ,2.1                     ,1.8                     ,1.9                     ,5.6                     ,7.5                     ,8.5                     ,13.6                    ,12.2                    ,8.5                     ,8.8                     ,8.9                     ,9.5                     ,10.0                    ,10.9                    ,23.2                    ,25.0                    ,28.2                    ,26.7                    ,26.6                    ,28.5                    ,26.8                    ,25.8                    ,25.5                    ,25.3                    ,24.9                    ,10.5                    ,11.5                    ,6.6                     ,6.9                     ,8.4                     ,9.8                     ,9.2                     ,8.3                     ,7.2                     ,6.7                     ,7.7                     ,11.9                    ,11.0                    ,9.6                     ,9.5                     ,9.1                     ,17.5                    ,20.1                    ,16.1                    ,16.0                    ,16.3                    ,11.1                    ,5.2                     ,7.2                     ,4.7                     ,4.9                     ,4.8                     ,5.1                     ,4.4                     ,4.3                     ,5.5                     ,5.5                     ,5.7                     ,16.2                    ,16.4                    ,16.5                    ,15.6                    ,15.6                    ,19.5                    ,19.0                    ,19.3                    ,20.2                    ,20.5                    ,21.5                    ,49.5                    ,59.6                    ,61.2                    ,"L","L","L",63.6                    ,74.9                    ,90.9                    ,83.6                    ,87.2                    
"  Norway",37.2                    ,38.6                    ,41.8                    ,43.4                    ,45.0                    ,49.7                    ,47.0                    ,42.4                    ,42.9                    ,40.3                    ,42.7                    ,7.7                     ,7.8                     ,8.9                     ,10.2                    ,11.9                    ,11.0                    ,9.9                     ,8.2                     ,7.8                     ,6.1                     ,7.0                     ,12.3                    ,13.8                    ,14.4                    ,13.7                    ,13.7                    ,18.3                    ,16.8                    ,13.8                    ,12.2                    ,11.9                    ,12.4                    ,0.3                     ,0.5                     ,"F","F",0.4                     ,"A",0.3                     ,0.6                     ,0.6                     ,0.5                     ,0.6                     ,1.0                     ,1.0                     ,0.9                     ,0.9                     ,1.0                     ,1.4                     ,1.5                     ,1.5                     ,1.2                     ,1.0                     ,1.0                     ,0.2                     ,0.8                     ,0.9                     ,0.8                     ,0.9                     ,1.5                     ,1.6                     ,"G","G","G",0.8                     ,5.5                     ,6.2                     ,6.4                     ,6.0                     ,6.7                     ,9.0                     ,7.7                     ,5.0                     ,4.4                     ,4.4                     ,4.8                     ,0.9                     ,0.8                     ,0.8                     ,0.7                     ,0.8                     ,0.8                     ,0.8                     ,0.9                     ,1.0                     ,1.1                     ,2.2                     ,0.1                     ,0.2                     ,0.3                     ,0.3                     ,0.3                     ,0.4                     ,0.5                     ,0.8                     ,0.8                     ,0.8                     ,0.7                     ,0.3                     ,0.3                     ,0.3                     ,0.1                     ,0.1                     ,0.0                     ,0.0                     ,0.0                     ,"A","A","A",2.1                     ,2.1                     ,2.0                     ,1.8                     ,2.0                     ,2.0                     ,1.9                     ,2.5                     ,2.2                     ,2.8                     ,2.9                     ,2.1                     ,2.2                     ,2.8                     ,2.7                     ,2.6                     ,2.4                     ,2.4                     ,2.2                     ,1.7                     ,1.7                     ,1.9                     ,1.0                     ,1.0                     ,1.0                     ,1.0                     ,1.3                     ,1.5                     ,1.5                     ,1.5                     ,1.7                     ,1.2                     ,2.0                     ,1.0                     ,1.0                     ,1.2                     ,1.1                     ,1.1                     ,"G","G",1.1                     ,1.1                     ,1.1                     ,1.1                     ,2.6                     ,2.4                     ,2.2                     ,2.7                     ,2.6                     ,2.4                     ,2.3                     ,2.7                     ,5.2                     ,4.5                     ,4.4                     ,8.3                     ,8.3                     ,9.4                     ,10.2                    ,9.8                     ,"J","J",10.5                    ,11.0                    ,11.1                    ,11.1                    
"  Poland",155.0                   ,153.2                   ,155.9                   ,157.2                   ,162.0                   ,184.0                   ,188.2                   ,199.3                   ,207.7                   ,203.5                   ,217.5                   ,"(*)","(*)","(*)","(*)",0.2                     ,0.4                     ,0.2                     ,0.1                     ,0.1                     ,0.1                     ,0.1                     ,97.6                    ,98.9                    ,100.1                   ,101.8                   ,105.8                   ,119.6                   ,124.8                   ,131.2                   ,136.9                   ,130.6                   ,144.1                   ,16.9                    ,15.4                    ,16.5                    ,17.3                    ,19.6                    ,20.5                    ,20.8                    ,21.3                    ,22.2                    ,24.0                    ,26.4                    ,9.7                     ,8.9                     ,8.8                     ,8.7                     ,8.9                     ,10.3                    ,9.3                     ,9.4                     ,9.2                     ,8.5                     ,9.5                     ,6.2                     ,6.6                     ,6.5                     ,9.1                     ,8.3                     ,7.8                     ,7.6                     ,7.7                     ,8.0                     ,8.2                     ,10.8                    ,2.6                     ,2.8                     ,2.7                     ,3.5                     ,2.6                     ,3.2                     ,6.0                     ,6.4                     ,5.8                     ,6.2                     ,9.9                     ,6.1                     ,6.0                     ,5.9                     ,5.7                     ,6.0                     ,6.1                     ,6.3                     ,6.3                     ,7.1                     ,8.0                     ,8.6                     ,"H",4.5                     ,4.5                     ,"G",2.9                     ,8.7                     ,8.9                     ,8.4                     ,9.1                     ,9.7                     ,11.4                    ,31.9                    ,33.8                    ,34.1                    ,36.0                    ,38.6                    ,43.8                    ,44.9                    ,50.3                    ,52.3                    ,41.6                    ,40.6                    ,11.1                    ,11.1                    ,12.2                    ,12.8                    ,12.9                    ,14.1                    ,14.0                    ,10.8                    ,11.6                    ,11.9                    ,7.8                     ,0.6                     ,0.6                     ,0.9                     ,2.1                     ,2.2                     ,3.1                     ,1.8                     ,1.8                     ,1.8                     ,1.7                     ,1.6                     ,4.1                     ,4.6                     ,4.9                     ,5.2                     ,5.2                     ,4.9                     ,4.9                     ,4.7                     ,4.7                     ,4.4                     ,4.4                     ,19.3                    ,16.4                    ,15.8                    ,14.6                    ,14.6                    ,15.1                    ,14.4                    ,8.3                     ,9.4                     ,9.9                     ,16.4                    ,5.8                     ,5.5                     ,5.8                     ,5.9                     ,6.1                     ,7.9                     ,8.1                     ,15.6                    ,16.9                    ,18.1                    ,16.8                    ,16.4                    ,16.0                    ,16.2                    ,14.8                    ,15.0                    ,18.9                    ,20.0                    ,26.8                    ,26.2                    ,26.9                    ,26.3                    
"  Portugal",28.9                    ,30.6                    ,29.7                    ,29.1                    ,28.0                    ,30.3                    ,29.7                    ,31.0                    ,33.2                    ,32.0                    ,32.7                    ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,14.1                    ,14.8                    ,14.1                    ,14.5                    ,13.1                    ,13.0                    ,12.1                    ,12.5                    ,14.6                    ,13.4                    ,12.7                    ,1.8                     ,1.7                     ,1.6                     ,1.9                     ,1.9                     ,1.7                     ,1.1                     ,1.1                     ,1.0                     ,1.0                     ,0.9                     ,2.2                     ,1.8                     ,1.9                     ,1.9                     ,1.8                     ,1.7                     ,1.5                     ,1.4                     ,1.4                     ,1.4                     ,1.4                     ,0.7                     ,1.0                     ,0.9                     ,0.9                     ,0.9                     ,1.1                     ,1.0                     ,1.0                     ,0.9                     ,0.9                     ,0.6                     ,1.0                     ,1.0                     ,0.9                     ,0.9                     ,1.0                     ,1.0                     ,1.2                     ,1.2                     ,1.4                     ,1.4                     ,1.2                     ,0.7                     ,2.2                     ,2.2                     ,"G",0.5                     ,0.6                     ,0.6                     ,0.6                     ,1.4                     ,1.2                     ,1.2                     ,0.2                     ,0.2                     ,0.2                     ,0.6                     ,0.6                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,4.6                     ,3.9                     ,3.6                     ,3.6                     ,3.9                     ,4.3                     ,4.0                     ,4.3                     ,5.7                     ,4.7                     ,4.7                     ,2.8                     ,2.9                     ,2.8                     ,2.4                     ,2.2                     ,1.9                     ,1.9                     ,1.9                     ,2.1                     ,2.5                     ,2.8                     ,1.5                     ,1.5                     ,1.4                     ,1.3                     ,1.3                     ,1.4                     ,1.7                     ,1.5                     ,1.0                     ,0.6                     ,0.4                     ,0.7                     ,0.7                     ,0.7                     ,0.7                     ,0.7                     ,0.7                     ,0.8                     ,0.8                     ,0.9                     ,1.0                     ,1.2                     ,0.7                     ,0.8                     ,0.9                     ,0.9                     ,0.8                     ,0.9                     ,1.6                     ,2.2                     ,2.1                     ,1.9                     ,1.9                     ,1.7                     ,1.5                     ,1.5                     ,1.5                     ,1.5                     ,1.5                     ,1.4                     ,1.4                     ,1.4                     ,1.4                     ,1.4                     ,7.4                     ,8.3                     ,8.3                     ,7.8                     ,8.3                     ,10.8                    ,10.3                    ,10.7                    ,11.2                    ,11.4                    ,12.2                    
"  Russia",106.1                   ,122.9                   ,148.1                   ,152.3                   ,154.7                   ,176.5                   ,172.4                   ,161.7                   ,171.0                   ,176.3                   ,188.3                   ,4.4                     ,4.4                     ,4.4                     ,4.6                     ,3.5                     ,5.3                     ,4.8                     ,"H",4.4                     ,4.3                     ,7.2                     ,51.2                    ,59.0                    ,72.8                    ,69.2                    ,70.2                    ,71.8                    ,68.3                    ,58.1                    ,66.6                    ,68.1                    ,65.4                    ,16.0                    ,15.0                    ,14.5                    ,12.0                    ,12.0                    ,11.3                    ,10.6                    ,10.6                    ,14.8                    ,10.8                    ,10.5                    ,4.4                     ,4.8                     ,4.5                     ,4.6                     ,4.4                     ,4.7                     ,4.0                     ,4.5                     ,4.5                     ,7.5                     ,6.1                     ,"I","I","I","I","I","I","H",3.6                     ,4.3                     ,4.1                     ,4.2                     ,3.8                     ,4.3                     ,4.5                     ,4.6                     ,4.9                     ,6.0                     ,5.5                     ,5.0                     ,5.0                     ,5.6                     ,6.4                     ,1.8                     ,1.9                     ,2.1                     ,2.2                     ,2.3                     ,2.2                     ,2.2                     ,2.2                     ,2.9                     ,2.9                     ,3.1                     ,0.2                     ,0.2                     ,0.2                     ,0.2                     ,0.2                     ,"G","G","G","G","H","H",6.4                     ,7.2                     ,6.2                     ,6.9                     ,6.4                     ,6.8                     ,8.9                     ,"H",3.4                     ,3.2                     ,3.1                     ,7.6                     ,8.5                     ,9.4                     ,11.4                    ,13.2                    ,14.2                    ,13.4                    ,19.2                    ,20.5                    ,20.5                    ,17.2                    ,0.1                     ,0.1                     ,0.2                     ,0.2                     ,0.2                     ,0.4                     ,0.3                     ,0.3                     ,0.3                     ,0.3                     ,0.4                     ,1.1                     ,1.1                     ,1.5                     ,1.7                     ,1.6                     ,9.6                     ,9.6                     ,9.6                     ,3.8                     ,3.9                     ,3.4                     ,6.2                     ,6.5                     ,7.2                     ,8.3                     ,8.1                     ,7.8                     ,5.8                     ,5.1                     ,4.9                     ,4.8                     ,5.0                     ,2.8                     ,3.1                     ,3.1                     ,3.7                     ,3.6                     ,6.9                     ,9.2                     ,10.4                    ,11.2                    ,13.4                    ,13.6                    ,32.7                    ,39.9                    ,49.5                    ,53.3                    ,54.3                    ,60.6                    ,61.1                    ,"L",59.3                    ,60.9                    ,76.0                    
"  Spain",183.5                   ,176.1                   ,179.2                   ,172.1                   ,167.8                   ,180.0                   ,176.6                   ,179.5                   ,176.2                   ,175.9                   ,180.6                   ,0.2                     ,0.2                     ,0.2                     ,0.1                     ,0.1                     ,0.1                     ,0.1                     ,0.1                     ,0.1                     ,0.1                     ,0.1                     ,94.2                    ,87.3                    ,90.0                    ,76.9                    ,79.0                    ,81.3                    ,79.7                    ,81.5                    ,76.2                    ,81.0                    ,84.5                    ,8.9                     ,9.2                     ,8.3                     ,6.4                     ,5.0                     ,5.1                     ,5.1                     ,5.0                     ,4.7                     ,4.5                     ,4.8                     ,17.5                    ,15.9                    ,15.8                    ,14.3                    ,14.3                    ,14.5                    ,14.6                    ,14.3                    ,14.3                    ,15.6                    ,15.4                    ,6.3                     ,6.0                     ,5.9                     ,5.5                     ,5.4                     ,6.2                     ,6.1                     ,6.0                     ,5.4                     ,5.4                     ,5.5                     ,1.9                     ,1.9                     ,6.0                     ,5.7                     ,5.6                     ,6.0                     ,6.7                     ,6.6                     ,7.0                     ,7.8                     ,9.7                     ,8.9                     ,9.8                     ,9.3                     ,9.5                     ,9.1                     ,9.1                     ,7.9                     ,2.1                     ,2.1                     ,2.2                     ,3.3                     ,4.2                     ,4.1                     ,3.7                     ,3.6                     ,3.5                     ,6.7                     ,6.6                     ,6.6                     ,4.1                     ,3.9                     ,3.1                     ,30.6                    ,25.7                    ,25.7                    ,18.5                    ,23.4                    ,23.4                    ,22.7                    ,26.3                    ,21.6                    ,24.3                    ,23.2                    ,19.1                    ,18.7                    ,17.9                    ,24.3                    ,17.9                    ,19.5                    ,19.2                    ,21.4                    ,20.0                    ,20.2                    ,19.5                    ,4.4                     ,5.1                     ,5.5                     ,5.7                     ,5.3                     ,7.0                     ,6.6                     ,7.0                     ,6.6                     ,5.5                     ,5.6                     ,4.8                     ,4.5                     ,4.7                     ,4.7                     ,4.5                     ,4.5                     ,4.5                     ,4.3                     ,5.9                     ,5.7                     ,5.6                     ,10.0                    ,7.8                     ,7.0                     ,6.7                     ,6.2                     ,8.0                     ,7.0                     ,6.7                     ,7.6                     ,8.7                     ,6.4                     ,10.1                    ,9.7                     ,10.3                    ,9.8                     ,8.0                     ,9.9                     ,10.3                    ,13.2                    ,13.8                    ,14.4                    ,16.6                    ,40.7                    ,42.7                    ,43.5                    ,43.9                    ,46.8                    ,49.7                    ,49.2                    ,45.4                    ,45.9                    ,40.3                    ,42.3                    
"  Sweden",80.0                    ,64.9                    ,72.3                    ,74.9                    ,80.1                    ,72.1                    ,71.3                    ,71.7                    ,72.0                    ,71.9                    ,69.5                    ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,0.0                     ,"(*)","A","(*)","(*)","(*)","(*)",41.4                    ,26.8                    ,28.8                    ,27.6                    ,34.8                    ,28.9                    ,28.5                    ,29.8                    ,29.5                    ,28.3                    ,27.5                    ,"F",0.9                     ,1.1                     ,1.0                     ,1.0                     ,0.9                     ,0.6                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,3.3                     ,3.5                     ,3.1                     ,3.0                     ,3.4                     ,3.4                     ,4.1                     ,4.3                     ,4.3                     ,4.5                     ,4.5                     ,2.6                     ,2.6                     ,3.1                     ,2.7                     ,2.6                     ,3.1                     ,2.4                     ,2.3                     ,2.8                     ,3.0                     ,2.5                     ,4.0                     ,3.9                     ,3.3                     ,3.2                     ,3.1                     ,2.8                     ,3.8                     ,4.7                     ,4.1                     ,3.6                     ,3.9                     ,2.2                     ,2.2                     ,2.8                     ,2.8                     ,2.2                     ,3.0                     ,2.6                     ,2.5                     ,2.8                     ,2.6                     ,2.1                     ,0.7                     ,0.7                     ,0.7                     ,0.7                     ,0.7                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,19.6                    ,4.3                     ,5.1                     ,5.2                     ,5.8                     ,5.2                     ,5.2                     ,5.3                     ,5.2                     ,5.1                     ,5.5                     ,7.5                     ,7.4                     ,7.6                     ,7.2                     ,6.8                     ,6.6                     ,7.2                     ,6.7                     ,5.6                     ,6.7                     ,6.5                     ,2.2                     ,2.2                     ,2.2                     ,2.1                     ,2.1                     ,2.4                     ,2.5                     ,1.6                     ,1.3                     ,1.3                     ,1.4                     ,2.8                     ,2.3                     ,2.6                     ,2.4                     ,2.5                     ,3.9                     ,3.6                     ,3.3                     ,5.6                     ,5.0                     ,4.3                     ,3.1                     ,3.0                     ,3.1                     ,3.2                     ,3.4                     ,2.4                     ,1.9                     ,3.2                     ,3.1                     ,3.5                     ,3.3                     ,7.8                     ,6.9                     ,6.8                     ,7.5                     ,7.2                     ,7.1                     ,6.9                     ,6.6                     ,6.1                     ,5.8                     ,6.4                     ,15.2                    ,16.3                    ,21.3                    ,24.9                    ,23.2                    ,20.7                    ,"J",20.4                    ,20.8                    ,21.1                    ,20.0                    
"  Switzerland",88.0                    ,88.1                    ,91.9                    ,88.7                    ,87.2                    ,103.1                   ,105.4                   ,97.9                    ,98.7                    ,98.7                    ,99.0                    ,"F","F","G","F","G","G","G","F",0.8                     ,0.6                     ,0.6                     ,29.8                    ,30.1                    ,30.1                    ,27.3                    ,28.2                    ,38.4                    ,44.1                    ,41.4                    ,43.5                    ,42.1                    ,37.3                    ,1.0                     ,"G","G",2.5                     ,2.3                     ,2.3                     ,2.0                     ,1.7                     ,1.6                     ,1.7                     ,1.1                     ,7.1                     ,7.2                     ,7.1                     ,7.2                     ,7.5                     ,9.6                     ,8.7                     ,9.2                     ,8.7                     ,8.8                     ,8.3                     ,0.8                     ,0.9                     ,1.0                     ,0.9                     ,0.9                     ,1.0                     ,0.8                     ,0.7                     ,0.8                     ,0.8                     ,0.5                     ,3.1                     ,3.0                     ,3.1                     ,2.6                     ,3.0                     ,4.8                     ,9.8                     ,7.2                     ,6.7                     ,7.3                     ,4.8                     ,5.1                     ,4.0                     ,3.7                     ,3.7                     ,4.1                     ,4.0                     ,3.9                     ,4.4                     ,8.4                     ,8.4                     ,8.2                     ,1.9                     ,2.2                     ,1.9                     ,1.6                     ,1.6                     ,1.4                     ,1.4                     ,1.5                     ,1.3                     ,1.1                     ,0.8                     ,1.0                     ,1.0                     ,1.2                     ,1.0                     ,0.9                     ,0.9                     ,0.9                     ,0.8                     ,0.9                     ,0.9                     ,1.0                     ,25.2                    ,23.7                    ,26.3                    ,25.1                    ,24.7                    ,28.8                    ,25.3                    ,21.5                    ,18.9                    ,18.8                    ,23.1                    ,2.2                     ,2.2                     ,2.1                     ,1.5                     ,1.3                     ,1.7                     ,1.8                     ,1.6                     ,1.7                     ,1.4                     ,1.2                     ,5.0                     ,5.2                     ,5.6                     ,6.5                     ,6.2                     ,7.6                     ,7.2                     ,5.8                     ,6.1                     ,6.9                     ,7.7                     ,4.0                     ,4.2                     ,4.3                     ,4.6                     ,3.6                     ,3.4                     ,3.3                     ,3.1                     ,3.8                     ,3.7                     ,3.8                     ,6.5                     ,7.1                     ,7.0                     ,7.0                     ,7.2                     ,7.5                     ,7.8                     ,9.5                     ,9.4                     ,9.7                     ,8.7                     ,"J","J","J","J","J","J","J","J",14.5                    ,15.5                    ,16.5                    
"  Turkey",37.3                    ,44.4                    ,44.6                    ,47.9                    ,48.8                    ,50.5                    ,47.6                    ,54.1                    ,55.1                    ,57.2                    ,59.0                    ,"(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","A","A",0.2                     ,23.5                    ,28.1                    ,27.7                    ,29.1                    ,30.2                    ,29.4                    ,29.3                    ,31.1                    ,32.5                    ,33.1                    ,33.6                    ,2.1                     ,3.5                     ,3.5                     ,3.5                     ,3.0                     ,3.1                     ,3.3                     ,3.4                     ,3.7                     ,3.9                     ,3.6                     ,5.7                     ,7.3                     ,7.4                     ,8.6                     ,9.5                     ,8.9                     ,8.1                     ,7.1                     ,6.9                     ,6.6                     ,5.6                     ,0.1                     ,0.1                     ,0.1                     ,0.4                     ,0.4                     ,0.4                     ,0.4                     ,"F","F","F",0.9                     ,0.8                     ,"F","F","F","G",1.4                     ,1.5                     ,1.8                     ,2.7                     ,3.5                     ,2.3                     ,0.1                     ,0.1                     ,0.1                     ,0.2                     ,0.2                     ,0.1                     ,0.4                     ,"A",0.9                     ,0.2                     ,0.4                     ,"(*)","(*)","(*)","(*)","(*)",0.1                     ,0.1                     ,"A",0.1                     ,"G","G",7.5                     ,9.2                     ,9.2                     ,8.9                     ,9.3                     ,8.5                     ,8.5                     ,10.5                    ,10.6                    ,10.0                    ,12.6                    ,4.2                     ,4.4                     ,4.4                     ,4.3                     ,4.6                     ,6.1                     ,5.6                     ,8.4                     ,8.1                     ,9.4                     ,9.6                     ,0.1                     ,0.1                     ,0.1                     ,0.1                     ,0.3                     ,0.5                     ,0.5                     ,0.6                     ,0.6                     ,0.5                     ,0.2                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,0.5                     ,0.8                     ,0.9                     ,0.9                     ,1.2                     ,1.2                     ,2.1                     ,2.5                     ,2.9                     ,3.1                     ,3.5                     ,3.0                     ,3.9                     ,1.8                     ,1.7                     ,1.4                     ,1.4                     ,1.4                     ,0.6                     ,0.7                     ,0.9                     ,0.9                     ,1.0                     ,1.6                     ,1.7                     ,2.4                     ,2.4                     ,2.4                     ,2.5                     ,6.0                     ,7.7                     ,7.9                     ,9.5                     ,9.2                     ,8.2                     ,7.8                     ,9.2                     ,"I","I",9.5                     
"  United Kingdom",1203.5                 ,1213.0                 ,1259.2                 ,1246.1                 ,1241.6                 ,1378.8                 ,1403.4                 ,1465.0                 ,1471.9                 ,1469.2                 ,1486.5                 ,9.1                     ,9.5                     ,10.4                    ,10.0                    ,11.2                    ,15.7                    ,15.5                    ,14.2                    ,15.8                    ,15.4                    ,15.3                    ,297.7                   ,294.2                   ,308.9                   ,307.5                   ,297.0                   ,310.6                   ,312.2                   ,309.1                   ,308.4                   ,295.2                   ,301.5                   ,21.6                    ,24.4                    ,26.8                    ,27.7                    ,27.4                    ,27.6                    ,27.0                    ,26.6                    ,29.5                    ,26.7                    ,24.0                    ,44.6                    ,41.0                    ,40.5                    ,40.2                    ,37.5                    ,41.7                    ,41.8                    ,42.0                    ,42.2                    ,41.9                    ,38.0                    ,20.4                    ,20.1                    ,19.3                    ,18.8                    ,17.9                    ,20.1                    ,19.4                    ,18.8                    ,22.4                    ,19.2                    ,18.4                    ,39.4                    ,38.9                    ,42.5                    ,48.0                    ,46.3                    ,47.1                    ,51.5                    ,48.2                    ,44.4                    ,43.7                    ,39.1                    ,41.2                    ,39.6                    ,40.4                    ,39.9                    ,37.7                    ,40.1                    ,38.0                    ,39.6                    ,41.6                    ,41.4                    ,40.3                    ,8.3                     ,8.4                     ,8.7                     ,8.5                     ,8.9                     ,8.7                     ,8.9                     ,8.2                     ,8.6                     ,10.2                    ,9.5                     ,49.1                    ,48.7                    ,54.4                    ,53.7                    ,53.8                    ,56.2                    ,56.9                    ,58.9                    ,50.8                    ,49.1                    ,49.5                    ,65.5                    ,64.1                    ,64.6                    ,68.3                    ,79.2                    ,98.3                    ,100.3                   ,111.4                   ,126.5                   ,125.3                   ,119.9                   ,233.7                   ,258.3                   ,258.1                   ,278.1                   ,282.8                   ,287.3                   ,276.8                   ,341.0                   ,317.2                   ,320.7                   ,298.7                   ,84.0                    ,67.2                    ,69.8                    ,71.0                    ,66.5                    ,82.5                    ,83.7                    ,89.2                    ,93.8                    ,95.9                    ,98.5                    ,118.3                   ,119.1                   ,125.8                   ,119.7                   ,111.5                   ,119.2                   ,120.5                   ,124.0                   ,120.0                   ,119.2                   ,128.7                   ,112.7                   ,108.9                   ,111.2                   ,114.2                   ,113.5                   ,132.4                   ,139.6                   ,146.0                   ,154.6                   ,154.4                   ,160.9                   ,282.4                   ,291.7                   ,310.5                   ,277.3                   ,280.0                   ,332.8                   ,354.9                   ,330.0                   ,335.6                   ,343.0                   ,363.0                   
