country;sector;year;ipt_arg_99_index;ipt_bench_99_index;brecha_anio_base;brecha_calculada
Luxembourg;Information;2014;2,76623510565928;;;
Luxembourg;Information;2015;1,9597918082373;;;
Luxembourg;Information;2016;1,53288191547768;;;
Luxembourg;Information;2017;1,61139533669275;;;
Luxembourg;Information;2018;1,28510519315006;;;
Luxembourg;Information;2019;1,36725987460232;;;
Luxembourg;Machinery;2004;1,00723198896047;;;
Luxembourg;Machinery;2005;0,919886194639474;;;
Luxembourg;Machinery;2006;1,01717689764548;;;
Luxembourg;Machinery;2007;0,882280079348597;;;
Luxembourg;Machinery;2008;0,657755919122462;;;
Luxembourg;Machinery;2010;0,65081568406749;;;
Luxembourg;Machinery;2011;0,491700124316628;;;
Luxembourg;Machinery;2013;1,89507597805723;;;
Luxembourg;Machinery;2014;1,89042090670758;;;
Luxembourg;Machinery;2016;1,47427819890488;;;
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-39,7302809457511;-39,7302809457511
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-23,1464736550193;-23,1464736550193
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-17,0886394192075;-17,0886394192075
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-14,5282569412086;-14,5282569412086
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-14,0944753948981;-14,0944753948981
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-12,2795340305703;-12,2795340305703
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-11,9693067848718;-11,9693067848718
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-10,7919979207861;-10,7919979207861
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-10,3813087821515;-10,3813087821515
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-9,24161450011349;-9,24161450011349
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-7,65250761655739;-7,65250761655739
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-7,44316850242663;-7,44316850242663
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-5,96299294796679;-5,96299294796679
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-5,25482752137653;-5,25482752137653
Luxembourg;Manufacturing without Transportation Equipment;1999;1,0;1,0;-3,13684925242793;-3,13684925242793
Luxembourg;Manufacturing without Transportation Equipment;2001;3,93863323212892;-9,40079911916954;;
Luxembourg;Manufacturing without Transportation Equipment;2002;11,1741651292986;-2,82465974334414;;
Luxembourg;Manufacturing without Transportation Equipment;2003;0,524501895781577;0,810659922452379;;
Luxembourg;Manufacturing without Transportation Equipment;2004;0,738784329578537;-104,535010197457;;
Luxembourg;Manufacturing without Transportation Equipment;2005;3,32714381792814;-30,0260345728863;;
Luxembourg;Manufacturing without Transportation Equipment;2006;3,24045238717178;-117,011770597592;;
Luxembourg;Manufacturing without Transportation Equipment;2007;4,00394422137498;76,4100912967935;;
Luxembourg;Manufacturing without Transportation Equipment;2008;157,927621873929;-59,0166991428973;;
Luxembourg;Manufacturing without Transportation Equipment;2009;0,833898174438133;-22,4730771241547;;
Luxembourg;Manufacturing without Transportation Equipment;2010;0,0695920225826307;-21,1126072557789;;
Luxembourg;Manufacturing without Transportation Equipment;2011;0,924399515063823;-55,4819161823251;;
Luxembourg;Manufacturing without Transportation Equipment;2012;1,8947571959462;-416,105348469769;;
Luxembourg;Manufacturing without Transportation Equipment;2013;-1,83076443711414;345,820680354953;;
Luxembourg;Manufacturing without Transportation Equipment;2014;1,87919540623606;-11,1702999930674;;
Luxembourg;Manufacturing without Transportation Equipment;2015;0,566972583105001;-599,800902678924;;
Luxembourg;Manufacturing without Transportation Equipment;2016;0,500469484183066;-91,3481252896763;;
Luxembourg;Manufacturing without Transportation Equipment;2017;0,46695677809142;-78,5270819651915;;
Luxembourg;Manufacturing without Transportation Equipment;2018;-1,6397347838187;19,9972813366827;;
Luxembourg;Manufacturing without Transportation Equipment;2019;0,623240945370595;-47,3789406477009;;
Luxembourg;Mining;2014;7,20844307652629;;;
Luxembourg;Mining;2015;5,96960546145188;;;
Luxembourg;Mining;2016;6,12589411479908;;;
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;2,29666149735814;2,29666149735814
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;1,33801255812117;1,33801255812117
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,987831428877115;0,987831428877115
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,839825129506623;0,839825129506623
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,814749812847368;0,814749812847368
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,709834724099171;0,709834724099171
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,691901627386365;0,691901627386365
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,623845729610656;0,623845729610656
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,600105300154014;0,600105300154014
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,534223763099446;0,534223763099446
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,442363335542102;0,442363335542102
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,430262210861619;0,430262210861619
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,344698703019819;0,344698703019819
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,303762262846371;0,303762262846371
Luxembourg;Primary and fabricated metals;1999;1,0;1,0;0,181329724572168;0,181329724572168
Luxembourg;Primary and fabricated metals;2000;0,935809883115242;1,30257681757456;;1,6499898496581176
Luxembourg;Primary and fabricated metals;2001;1,04325258877285;1,35322104598537;;1,770588818258531
Luxembourg;Primary and fabricated metals;2002;1,31659207463264;1,56255818543476;;1,93513838634709
Luxembourg;Primary and fabricated metals;2003;0,912860858711325;1,40972521659667;;1,4871922286450936
Luxembourg;Primary and fabricated metals;2004;5,80021364709428;1,3071844393221;;10,190702213867343
Luxembourg;Primary and fabricated metals;2005;9,55505137045146;1,26771836316329;;17,310405233097015
Luxembourg;Primary and fabricated metals;2006;5,08072901940686;1,11437882929082;;10,471048453789965
Luxembourg;Primary and fabricated metals;2007;0,558321397907109;1,54147722605936;;0,831848330969148
Luxembourg;Primary and fabricated metals;2008;0,589773251857409;1,93666344278098;;0,6994036701429077
Luxembourg;Primary and fabricated metals;2015;0,228238020451877;1,7565929560314;;
Luxembourg;Primary and fabricated metals;2016;0,209957228158976;0,549503485987696;;
Luxembourg;Professional services;1999;1,0;1,0;1,48295962512853;1,48295962512853
Luxembourg;Professional services;1999;1,0;1,0;0,863957794342393;0,863957794342393
Luxembourg;Professional services;1999;1,0;1,0;0,637845031643923;0,637845031643923
Luxembourg;Professional services;1999;1,0;1,0;0,542277022826079;0,542277022826079
Luxembourg;Professional services;1999;1,0;1,0;0,526085833033521;0,526085833033521
Luxembourg;Professional services;1999;1,0;1,0;0,458341918286258;0,458341918286258
Luxembourg;Professional services;1999;1,0;1,0;0,446762476383649;0,446762476383649
Luxembourg;Professional services;1999;1,0;1,0;0,402818626247552;0,402818626247552
Luxembourg;Professional services;1999;1,0;1,0;0,387489376200076;0,387489376200076
Luxembourg;Professional services;1999;1,0;1,0;0,344949515795869;0,344949515795869
Luxembourg;Professional services;1999;1,0;1,0;0,285635025884628;0,285635025884628
Luxembourg;Professional services;1999;1,0;1,0;0,277821301772282;0,277821301772282
Luxembourg;Professional services;1999;1,0;1,0;0,222572747442567;0,222572747442567
Luxembourg;Professional services;1999;1,0;1,0;0,196139993619879;0,196139993619879
Luxembourg;Professional services;1999;1,0;1,0;0,117085021317039;0,117085021317039
Luxembourg;Professional services;2000;1,03349046922556;0,937199924091385;;1,6353230505247043
Luxembourg;Professional services;2001;1,10698424853562;0,855945746966487;;1,9178936889978435
Luxembourg;Professional services;2002;1,36474431300286;0,972913587157491;;2,0802060342481377
Luxembourg;Professional services;2003;1,08071179605224;1,27020335146084;;1,2617286500641227
Luxembourg;Professional services;2004;0,860355664391018;0,566900601677285;;2,250610970896124
Luxembourg;Professional services;2005;0,840622480337679;0,76264161852864;;1,634593717454412
Luxembourg;Professional services;2006;0,879498065491991;0,87494303870603;;1,4906800372195261
Luxembourg;Professional services;2007;0,671972896304112;0,924240013947542;;1,0781925250600957
Luxembourg;Professional services;2008;0,60233028885672;0,926715787871613;;0,9638677910279312
Luxembourg;Professional services;2009;0,554452261239143;0,914423238719423;;0,8991791575970152
Luxembourg;Professional services;2010;0,491637193770663;2,68668322185474;;0,27136735088183145
Luxembourg;Professional services;2011;0,413797179283723;1,63930172192842;;0,37433286481756495
Luxembourg;Professional services;2013;0,32892306088563;1,24920867351633;;
Luxembourg;Professional services;2014;0,356453661048455;0,915661865149408;;
Luxembourg;Professional services;2015;0,277661844663363;4,02521935585007;;
Luxembourg;Professional services;2016;0,315770121025876;5,96090322409798;;
Luxembourg;Professional services;2017;0,218085379476968;0,830322459644483;;
Luxembourg;Professional services;2018;0,244008497140732;2,05361528540721;;
Luxembourg;Professional services;2019;1,18912453462957;0,688488945043039;;
Luxembourg;Total Manufacturing;1999;1,0;1,0;1,26583522906286;1,26583522906286
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,737463241730036;0,737463241730036
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,544456300802939;0,544456300802939
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,462880679806156;0,462880679806156
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,449060088811922;0,449060088811922
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,39123475601887;0,39123475601887
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,381350693604198;0,381350693604198
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,34384078931526;0,34384078931526
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,33075593898191;0,33075593898191
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,29444446223864;0,29444446223864
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,243814377878094;0,243814377878094
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,237144683650425;0,237144683650425
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,189985229515398;0,189985229515398
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,167422571420775;0,167422571420775
Luxembourg;Total Manufacturing;1999;1,0;1,0;0,0999422656337245;0,0999422656337245
Luxembourg;Total Manufacturing;2001;0,729756323150077;0,9359952475947;;
Luxembourg;Total Manufacturing;2002;1,33235978753019;0,946713720073659;;
Luxembourg;Total Manufacturing;2003;1,34028189618494;1,01678446040568;;
Luxembourg;Total Manufacturing;2004;0,614590138135651;1,8451834806855;;
Luxembourg;Total Manufacturing;2005;1,06189128188578;3,00983976928552;;
Luxembourg;Total Manufacturing;2006;0,558870826948793;0,895248517273261;;
Luxembourg;Total Manufacturing;2007;4,57861773062958;2,16385809474847;;
Luxembourg;Total Manufacturing;2008;9,63508003641671;1,85164270691882;;
Luxembourg;Total Manufacturing;2009;4,16351049788621;1,62325910515837;;
Luxembourg;Total Manufacturing;2010;4,01795941422206;1,4472452905803;;
Luxembourg;Total Manufacturing;2011;3,98514469381129;1,42293791557682;;
Luxembourg;Total Manufacturing;2012;2,73488919414887;1,50313783423213;;
Luxembourg;Total Manufacturing;2013;2,42950202730087;1,63078405069577;;
Luxembourg;Total Manufacturing;2014;2,09774926414995;0,921286877448324;;
Luxembourg;Total Manufacturing;2015;1,73399187546699;1,38135162701307;;
Luxembourg;Total Manufacturing;2016;1,4641717972885;2,27663658731658;;
Luxembourg;Total Manufacturing;2017;1,62653188752659;2,47169588511616;;
Luxembourg;Total Manufacturing;2018;1,43567289293014;1,24722577360985;;
Luxembourg;Total Manufacturing;2019;1,30182406938506;1,22660785370661;;
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,153110766490543;0,153110766490543
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0892008372080782;0,0892008372080782
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0658554285918077;0,0658554285918077
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0559883419671082;0,0559883419671082
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0543166541898246;0,0543166541898246
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0473223149399448;0,0473223149399448
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,046126775159091;0,046126775159091
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0415897153073771;0,0415897153073771
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0400070200102676;0,0400070200102676
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0356149175399631;0,0356149175399631
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0294908890361402;0,0294908890361402
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0286841473907746;0,0286841473907746
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0229799135346546;0,0229799135346546
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0202508175230914;0,0202508175230914
Luxembourg;Wholesale Trade;1999;1,0;1,0;0,0120886483048112;0,0120886483048112
Luxembourg;Wholesale Trade;2000;0,989900251048554;0,670103407263359;;0,22618059324037781
Luxembourg;Wholesale Trade;2001;1,01817613657879;1,1412880144448;;0,1365945552050642
Luxembourg;Wholesale Trade;2002;1,1927090997809;0,938837043082052;;0,19451363345037814
Luxembourg;Wholesale Trade;2003;0,682556463256502;0,552526288596383;;0,18914347682489854
Luxembourg;Wholesale Trade;2004;1,01679346432269;1,19402518935094;;0,13038420635803238
Luxembourg;Wholesale Trade;2005;1,37862121193497;1,16850562169834;;0,18064247748563864
Luxembourg;Wholesale Trade;2006;7,3781309491573;3,40015121867339;;0,3322414834637345
Luxembourg;Wholesale Trade;2007;0,597125015813275;2,76976542841143;;0,033008668504568905
Luxembourg;Wholesale Trade;2008;0,674500149251435;3,68888274815426;;0,027995803038615378
Luxembourg;Wholesale Trade;2013;3,04948279675715;8,29467176070027;;
Luxembourg;Wholesale Trade;2014;0,344799694762889;5,13347392541588;;
Luxembourg;Wholesale Trade;2016;1,85758207904096;5,20833738892687;;
Luxembourg;Wholesale Trade;2017;1,52294374484168;6,32016723271945;;
Luxembourg;Wholesale Trade;2018;1,58851782633916;2,12891017590005;;
Luxembourg;Wholesale Trade;2019;1,03392305257365;1,02627883370478;;
Netherlands;All Industries Total;1999;1,0;1,0;0,977102921428934;0,977102921428934
Netherlands;All Industries Total;1999;1,0;1,0;0,569250619193416;0,569250619193416
Netherlands;All Industries Total;1999;1,0;1,0;0,420267843626689;0,420267843626689
Netherlands;All Industries Total;1999;1,0;1,0;0,357299318368984;0,357299318368984
Netherlands;All Industries Total;1999;1,0;1,0;0,346631152776581;0,346631152776581
Netherlands;All Industries Total;1999;1,0;1,0;0,301995563319554;0,301995563319554
Netherlands;All Industries Total;1999;1,0;1,0;0,294366018779139;0,294366018779139
Netherlands;All Industries Total;1999;1,0;1,0;0,265411984145125;0,265411984145125
Netherlands;All Industries Total;1999;1,0;1,0;0,255311739505353;0,255311739505353
Netherlands;All Industries Total;1999;1,0;1,0;0,227282775551241;0,227282775551241
Netherlands;All Industries Total;1999;1,0;1,0;0,188201225121089;0,188201225121089
Netherlands;All Industries Total;1999;1,0;1,0;0,18305286333966;0,18305286333966
Netherlands;All Industries Total;1999;1,0;1,0;0,14665030528916;0,14665030528916
Netherlands;All Industries Total;1999;1,0;1,0;0,129234105586945;0,129234105586945
Netherlands;All Industries Total;1999;1,0;1,0;0,0771458065653896;0,0771458065653896
Netherlands;All Industries Total;2000;0,965079649905987;0,942008102733577;;1,0010340066060464
Netherlands;All Industries Total;2001;0,915580950225421;0,863700720184931;;1,0357949233600126
Netherlands;All Industries Total;2002;0,765471847938947;0,857737006115749;;0,871997796014198
Netherlands;All Industries Total;2003;1,33710786504849;1,03532805897076;;1,2619111303747468
Netherlands;All Industries Total;2004;1,33832139366725;1,1066155812346;;1,1816910639412799
Netherlands;All Industries Total;2005;1,40617055728001;1,0610492739994;;1,2949194662437766
Netherlands;All Industries Total;2006;0,957506214667155;0,874414926287962;;1,0699521377217793
Netherlands;All Industries Total;2007;1,19581199816062;0,819442698206329;;1,4258854212016068
Netherlands;All Industries Total;2008;1,19573665693264;0,831821486411002;;1,4045775443834414
Netherlands;All Industries Total;2009;0,794020563672555;0,846407235574579;;0,9166271031608417
Netherlands;All Industries Total;2010;0,484973118483466;0,695393638048762;;0,6814394394149849
Netherlands;All Industries Total;2011;3,61007425569526;0,771406031126368;;4,572707445214905
Netherlands;All Industries Total;2012;3,26615483552319;0,790657658004314;;4,036347968454807
Netherlands;All Industries Total;2013;2,66820669471323;0,478947579425762;;5,4434194228653485
Netherlands;All Industries Total;2014;2,2709557802931;0,75488600308906;;2,9394604195602287
Netherlands;All Industries Total;2015;1,78057117158297;0,93783008906694;;1,8551348627519637
Netherlands;All Industries Total;2016;1,49448415884463;1,40261749424263;;1,0410998320143217
Netherlands;All Industries Total;2017;1,56425324794788;1,42190243898911;;1,0749235506700454
Netherlands;All Industries Total;2018;1,26280709536219;1,23040786901888;;1,0028320958833599
Netherlands;All Industries Total;2019;1,41368089784516;1,18626053027852;;1,1644252674650384
Netherlands;Chemicals;1999;1,0;1,0;0,797291078167839;0,797291078167839
Netherlands;Chemicals;1999;1,0;1,0;0,464493995433662;0,464493995433662
Netherlands;Chemicals;1999;1,0;1,0;0,342927848045295;0,342927848045295
Netherlands;Chemicals;1999;1,0;1,0;0,291547136461776;0,291547136461776
Netherlands;Chemicals;1999;1,0;1,0;0,28284218526298;0,28284218526298
Netherlands;Chemicals;1999;1,0;1,0;0,2464206819982;0,2464206819982
Netherlands;Chemicals;1999;1,0;1,0;0,24019516812535;0,24019516812535
Netherlands;Chemicals;1999;1,0;1,0;0,216569413883513;0,216569413883513
Netherlands;Chemicals;1999;1,0;1,0;0,208327871706127;0,208327871706127
Netherlands;Chemicals;1999;1,0;1,0;0,185456951559639;0,185456951559639
Netherlands;Chemicals;1999;1,0;1,0;0,153567402571945;0,153567402571945
Netherlands;Chemicals;1999;1,0;1,0;0,149366470586694;0,149366470586694
Netherlands;Chemicals;1999;1,0;1,0;0,119662911095022;0,119662911095022
Netherlands;Chemicals;1999;1,0;1,0;0,105451736065621;0,105451736065621
Netherlands;Chemicals;1999;1,0;1,0;0,0629490117609075;0,0629490117609075
Netherlands;Chemicals;2000;1,02766805427473;1,10349897924249;;0,7425023370241789
Netherlands;Chemicals;2001;0,789967548128744;0,644835827599463;;0,9767355522255337
Netherlands;Chemicals;2002;0,349036265703714;0,785556669465247;;0,3542500642150065
Netherlands;Chemicals;2003;1,32618099157313;0,950902031331723;;1,1119465915287083
Netherlands;Chemicals;2004;1,51182216508516;1,13791419262016;;1,059273477575069
Netherlands;Chemicals;2005;0,673693274515298;1,24174500653985;;0,432560335949687
Netherlands;Chemicals;2006;1,22221745882431;0,942085455306475;;1,0343680289433854
Netherlands;Chemicals;2007;0,942830390184973;0,841011151987133;;0,893817230061513
Netherlands;Chemicals;2008;1,10808441734827;0,699741924085807;;1,2625595085828347
Netherlands;Chemicals;2009;0,493379844940394;1,07141645039966;;0,36714701213713297
Netherlands;Chemicals;2010;0,81078636079285;0,507252079696932;;1,2743816292414891
Netherlands;Chemicals;2011;5,17567236058835;0,507366173342891;;8,133213472684872
Netherlands;Chemicals;2012;3,21034870371465;0,873009278805334;;2,93190741658786
Netherlands;Chemicals;2013;2,09726662565305;0,708074821858193;;2,361518751343521
Netherlands;Chemicals;2014;1,95194749439607;0,823413066017794;;1,890023836833825
Netherlands;Chemicals;2015;1,74773024549797;1,02653893196556;;1,3574251189007687
Netherlands;Chemicals;2016;1,46595073367026;1,44238238774488;;0,8103187136223023
Netherlands;Chemicals;2017;1,63131422416597;1,27255990406182;;1,0220597650958474
Netherlands;Chemicals;2018;1,42000085499233;1,40963207760073;;0,8031556820153207
Netherlands;Chemicals;2019;1,51257728410737;1,36684381083243;;0,8822985948363001
Netherlands;Computers and electronic products;1999;1,0;1,0;1,90014387131853;1,90014387131853
Netherlands;Computers and electronic products;1999;1,0;1,0;1,10700526176179;1,10700526176179
Netherlands;Computers and electronic products;1999;1,0;1,0;0,817282754831664;0,817282754831664
Netherlands;Computers and electronic products;1999;1,0;1,0;0,694829679796932;0,694829679796932
Netherlands;Computers and electronic products;1999;1,0;1,0;0,674083605842951;0,674083605842951
Netherlands;Computers and electronic products;1999;1,0;1,0;0,587282062331622;0,587282062331622
Netherlands;Computers and electronic products;1999;1,0;1,0;0,572445107102565;0,572445107102565
Netherlands;Computers and electronic products;1999;1,0;1,0;0,516139030994116;0,516139030994116
Netherlands;Computers and electronic products;1999;1,0;1,0;0,49649737653768;0,49649737653768
Netherlands;Computers and electronic products;1999;1,0;1,0;0,44199025870108;0,44199025870108
Netherlands;Computers and electronic products;1999;1,0;1,0;0,365989494704919;0,365989494704919
Netherlands;Computers and electronic products;1999;1,0;1,0;0,3559776240291;0,3559776240291
Netherlands;Computers and electronic products;1999;1,0;1,0;0,285186619250586;0,285186619250586
Netherlands;Computers and electronic products;1999;1,0;1,0;0,251317837978878;0,251317837978878
Netherlands;Computers and electronic products;1999;1,0;1,0;0,150023225116118;0,150023225116118
Netherlands;Computers and electronic products;2000;1,09797976334014;1,27637979406423;;1,63456012688771
Netherlands;Computers and electronic products;2001;1,17958124031778;1,16497264126367;;1,9239714179732794
Netherlands;Computers and electronic products;2002;1,39738243711616;1,02535065153793;;2,5895801302625885
Netherlands;Computers and electronic products;2003;1,16726470458169;1,26788028261937;;1,7493535509796938
Netherlands;Computers and electronic products;2004;0,969747965361698;3,70891799079816;;0,49681892607959866
Netherlands;Computers and electronic products;2005;0,959197570478768;5,60044405340338;;0,32544086996481214
Netherlands;Computers and electronic products;2006;0,789578987669618;1,71694478512232;;0,8738275612255214
Netherlands;Computers and electronic products;2007;0,734933268673644;3,12479619412237;;0,4469024088435099
Netherlands;Computers and electronic products;2008;0,575028477402329;3,89686087932301;;0,2803889774375219
Netherlands;Computers and electronic products;2009;0,534103446865523;5,70709506076696;;0,1778266141365516
Netherlands;Computers and electronic products;2010;0,453860667065301;2,55489516513333;;0,33754831772585325
Netherlands;Computers and electronic products;2011;0,378601333597436;2,63798557345942;;0,272706951450376
Netherlands;Computers and electronic products;2012;0,307891781857677;2,64583891083571;;0,22111651617574007
Netherlands;Computers and electronic products;2013;0,262228658104457;1,88985558949437;;0,2636562181529323
Netherlands;Computers and electronic products;2015;2,9244000396746;2,15176639744459;;
Netherlands;Computers and electronic products;2016;1,73157122772701;1,79995938626566;;
Netherlands;Computers and electronic products;2017;1,61411991817991;0,961461362713165;;
Netherlands;Computers and electronic products;2018;1,37949471308573;0,956503390726533;;
Netherlands;Computers and electronic products;2019;1,48199496897454;0,990582361002181;;
Netherlands;Electrical equipment;2006;0,880487433829062;0,678670655597449;;
Netherlands;Electrical equipment;2007;0,80315906010408;0,755230762288566;;
Netherlands;Electrical equipment;2008;0,665797703224174;0,779768883680886;;
Netherlands;Electrical equipment;2014;3,30033723327955;0,310436339801977;;
Netherlands;Electrical equipment;2016;1,46695023289412;1,16897115587324;;
Netherlands;Electrical equipment;2017;2,43352763409494;1,09559130415651;;
Netherlands;Electrical equipment;2018;1,22597615429898;0,841227650561906;;
Netherlands;Finance and insurance;1999;1,0;1,0;2,4750163328758;2,4750163328758
Netherlands;Finance and insurance;1999;1,0;1,0;1,4419203433994;1,4419203433994
Netherlands;Finance and insurance;1999;1,0;1,0;1,06454474175288;1,06454474175288
Netherlands;Finance and insurance;1999;1,0;1,0;0,905044524271175;0,905044524271175
Netherlands;Finance and insurance;1999;1,0;1,0;0,878021901061321;0,878021901061321
Netherlands;Finance and insurance;1999;1,0;1,0;0,764959284513086;0,764959284513086
Netherlands;Finance and insurance;1999;1,0;1,0;0,745633533933693;0,745633533933693
Netherlands;Finance and insurance;1999;1,0;1,0;0,672292530595952;0,672292530595952
Netherlands;Finance and insurance;1999;1,0;1,0;0,646708459664182;0,646708459664182
Netherlands;Finance and insurance;1999;1,0;1,0;0,575710674212306;0,575710674212306
Netherlands;Finance and insurance;1999;1,0;1,0;0,476716521695312;0,476716521695312
Netherlands;Finance and insurance;1999;1,0;1,0;0,463675644202126;0,463675644202126
Netherlands;Finance and insurance;1999;1,0;1,0;0,37146741950284;0,37146741950284
Netherlands;Finance and insurance;1999;1,0;1,0;0,327351924835635;0,327351924835635
Netherlands;Finance and insurance;1999;1,0;1,0;0,195411483350174;0,195411483350174
Netherlands;Finance and insurance;2000;0,484922264635989;4,22492163441377;;0,28407403237331913
Netherlands;Finance and insurance;2001;0,88330772535274;5,76835416078756;;0,3789991020428119
Netherlands;Finance and insurance;2002;0,529431554500738;0,605746618396904;;2,1632010889255473
Netherlands;Finance and insurance;2004;0,808453150714804;1,53646593904405;;
Netherlands;Finance and insurance;2008;0,666231095821764;3,31824451407119;;
Netherlands;Finance and insurance;2012;0,391038298124915;0,028365263933056;;
Netherlands;Finance and insurance;2014;2,5963801242703;6,90884666553317;;
Netherlands;Finance and insurance;2015;1,78891285463835;8,57955036608015;;
Netherlands;Finance and insurance;2016;1,44379854094035;10,2221211773781;;
Netherlands;Finance and insurance;2017;1,3658903482174;20,4466798651037;;
Netherlands;Finance and insurance;2018;1,51607300151658;22,6961462256022;;
Netherlands;Finance and insurance;2019;1,73189167300428;29,0033796011909;;
Netherlands;Food;1999;1,0;1,0;1,07540208801802;1,07540208801802
Netherlands;Food;1999;1,0;1,0;0,626518753613894;0,626518753613894
Netherlands;Food;1999;1,0;1,0;0,462547912457391;0,462547912457391
Netherlands;Food;1999;1,0;1,0;0,393244585186073;0,393244585186073
Netherlands;Food;1999;1,0;1,0;0,381503173609271;0,381503173609271
Netherlands;Food;1999;1,0;1,0;0,33237712450095;0,33237712450095
Netherlands;Food;1999;1,0;1,0;0,32398002737899;0,32398002737899
Netherlands;Food;1999;1,0;1,0;0,292113139440073;0,292113139440073
Netherlands;Food;1999;1,0;1,0;0,280996783182311;0,280996783182311
Netherlands;Food;1999;1,0;1,0;0,250148030507258;0,250148030507258
Netherlands;Food;1999;1,0;1,0;0,207134771602961;0,207134771602961
Netherlands;Food;1999;1,0;1,0;0,201468470860023;0,201468470860023
Netherlands;Food;1999;1,0;1,0;0,161403718132177;0,161403718132177
Netherlands;Food;1999;1,0;1,0;0,142235402170425;0,142235402170425
Netherlands;Food;1999;1,0;1,0;0,084906880987448;0,084906880987448
Netherlands;Food;2000;1,10675898679317;0,91816632481693;;1,2962911981850296
Netherlands;Food;2001;1,0575240714759;0,877068891668144;;1,2966639284531898
Netherlands;Food;2002;1,22113113823342;0,878386153609909;;1,4950224003453905
Netherlands;Food;2003;1,13069848012614;1,11133495586599;;1,094139530146371
Netherlands;Food;2004;1,31063595455164;0,750607330301526;;1,8777602952400294
Netherlands;Food;2005;1,48668527960219;0,837671231086805;;1,9086061387539424
Netherlands;Food;2006;1,42802534760998;0,993193509216766;;1,546225812302667
Netherlands;Food;2007;7,64337220374092;1,03926046813607;;7,909180306015137
Netherlands;Food;2008;6,24140994934616;0,857906472491688;;7,8237261367302855
Netherlands;Food;2009;1,06592098305531;1,11408403805992;;1,0289112954495518
Netherlands;Food;2010;4,52723230813667;1,01621620460833;;4,790904784862454
Netherlands;Food;2011;3,23318023462342;0,917978864555344;;3,787634889542702
Netherlands;Food;2012;3,03974479664796;1,11357384695225;;2,935546583016418
Netherlands;Food;2013;2,42412948142488;0,922448962446099;;2,8260792868555944
Netherlands;Food;2014;2,27433561279608;0,8898360367046;;2,7486246521465496
Netherlands;Food;2015;2,02606406368558;1,20428134665293;;1,8092396187995414
